任务ID,任务名称,任务类型,最早开始时间,最晚结束时间,任务时长,实际开始时间,实际结束时间,需要人数,已分配人数,是否已分配,是否缺人,分配的员工ID
8a69ec969a4879bc019aa549ffac57b5,进港卸机,0,16:06,17:15,2160,16:06,16:42,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa549ffac57b6,进港卸机,0,16:06,17:15,2160,16:06,16:42,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169238812c5,进港卸机,0,16:09,16:35,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa169238812c6,进港卸机,0,16:09,16:35,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa169238912c7,进港卸机,0,16:09,16:35,2160,00:00,00:00,3,0,否,否,
8a69ec969a4879bc019aa4ec4f8930b7,进港卸机,0,16:17,18:00,1800,16:17,16:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa4ec4f8930b8,进港卸机,0,16:17,18:00,1800,16:17,16:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa4ec4f8930b9,进港卸机,0,16:17,18:00,1800,16:17,16:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa503741d3bfd,进港卸机,0,16:19,17:20,2160,16:19,16:55,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa503741d3bfe,进港卸机,0,16:19,17:20,2160,16:19,16:55,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa503741d3bff,进港卸机,0,16:19,17:20,2160,16:19,16:55,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa503741d3c00,进港卸机,0,16:19,17:20,2160,16:19,16:55,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa503741d3c01,进港卸机,0,16:19,17:20,2160,16:19,16:55,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa503741d3c02,进港卸机,0,16:19,17:20,2160,16:19,16:55,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16924871a09,进港卸机,0,16:23,17:30,2160,16:23,16:59,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa16924871a0a,进港卸机,0,16:23,17:30,2160,16:23,16:59,3,3,是,否,8a69d1308b362afd018b5b907dce007a;8a69d1308b362afd018b5b907dbd003a;8a69d1308b362afd018b5b907db3002b
8a69df6f9a4879a7019aa16924871a0b,进港卸机,0,16:23,17:30,2160,16:23,16:59,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169222808b2,进港卸机,0,16:32,17:40,2160,16:32,17:08,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169222808b3,进港卸机,0,16:32,17:40,2160,16:32,17:08,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169222808b4,进港卸机,0,16:32,17:40,2160,16:32,17:08,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5651eaa60e7,进港卸机,0,16:32,17:40,2160,16:32,17:08,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5651eaa60e8,进港卸机,0,16:32,17:40,2160,16:32,17:08,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5651eab60e9,进港卸机,0,16:32,17:40,2160,16:32,17:08,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16924631906,进港卸机,0,16:37,17:25,2160,16:37,17:13,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16924631907,进港卸机,0,16:37,17:25,2160,16:37,17:13,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16924631908,进港卸机,0,16:37,17:25,2160,16:37,17:13,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16925261ea1,进港卸机,0,16:43,17:45,2160,16:43,17:19,3,3,是,否,8a69c2b08ccfe40a018cf31fc80007a9;8a69d1308b362afd018b5b907db10028;8a69d1308b362afd018b5b907dc2004d
8a69df6f9a4879a7019aa16925261ea2,进港卸机,0,16:43,17:45,2160,16:43,17:19,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16925261ea3,进港卸机,0,16:43,17:45,2160,16:43,17:19,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923bd1449,进港卸机,0,17:00,17:50,2160,17:00,17:36,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019aa16923bd144a,进港卸机,0,17:00,17:50,2160,17:00,17:36,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923be144b,进港卸机,0,17:00,17:50,2160,17:00,17:36,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169242b176d,进港卸机,0,17:35,18:40,2160,17:35,18:11,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa169242b176e,进港卸机,0,17:35,18:40,2160,17:35,18:11,3,3,是,否,8a69d1308b362afd018b5b907dce007a;8a69d1308b362afd018b5b907dbd003a;8a69d1308b362afd018b5b907db3002b
8a69df6f9a4879a7019aa169242c176f,进港卸机,0,17:35,18:40,2160,17:35,18:11,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5a498726e73,进港卸机,0,17:35,18:40,2160,17:35,18:11,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5a498726e74,进港卸机,0,17:35,18:40,2160,17:35,18:11,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5a498726e75,进港卸机,0,17:35,18:40,2160,17:35,18:11,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69cc739a4879aa019aa5445e573575,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69c2b08ccfe40a018cf31fc80007a9;8a69d1308b362afd018b5b907db10028;8a69d1308b362afd018b5b907dc2004d
8a69cc739a4879aa019aa5445e583576,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69cc739a4879aa019aa5445e583577,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16925db2382,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16925db2383,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16925db2384,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa18eb48d3a7c,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa18eb48e3a7d,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa18eb48e3a7e,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5a4aeb76e90,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5a4aeb76e91,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5a4aeb76e92,进港卸机,0,17:39,18:50,2160,17:39,18:15,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69cc739a4879aa019aa52d8cd22ef0,进港卸机,0,17:42,18:50,2160,17:42,18:18,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69cc739a4879aa019aa52d8cd22ef1,进港卸机,0,17:42,18:50,2160,17:42,18:18,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69cc739a4879aa019aa52d8cd22ef2,进港卸机,0,17:42,18:50,2160,17:42,18:18,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921ec06f6,进港卸机,0,17:42,18:50,2160,17:42,18:18,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921ec06f7,进港卸机,0,17:42,18:50,2160,17:42,18:18,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921ec06f8,进港卸机,0,17:42,18:50,2160,17:42,18:18,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5a59e006eb3,进港卸机,0,17:46,19:15,1800,17:46,18:16,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5a59e006eb4,进港卸机,0,17:46,19:15,1800,17:46,18:16,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5a59e006eb5,进港卸机,0,17:46,19:15,1800,17:46,18:16,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169235e1190,进港卸机,0,17:56,19:20,2160,17:56,18:32,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019aa169235e1191,进港卸机,0,17:56,19:20,2160,17:56,18:32,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169235e1192,进港卸机,0,17:56,19:20,2160,17:56,18:32,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922d10d88,进港卸机,0,18:15,19:05,2160,18:15,18:51,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922d10d89,进港卸机,0,18:15,19:05,2160,18:15,18:51,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922d10d8a,进港卸机,0,18:15,19:05,2160,18:15,18:51,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa57f93586913,进港卸机,0,18:31,20:00,1800,18:31,19:01,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa57f93596914,进港卸机,0,18:31,20:00,1800,18:31,19:01,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa57f93596915,进港卸机,0,18:31,20:00,1800,18:31,19:01,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169220f07fc,进港卸机,0,18:35,19:20,2160,18:35,19:11,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169220f07fd,进港卸机,0,18:35,19:20,2160,18:35,19:11,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169221007fe,进港卸机,0,18:35,19:20,2160,18:35,19:11,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923f115c7,进港卸机,0,18:41,19:50,2160,18:41,19:17,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923f215c8,进港卸机,0,18:41,19:50,2160,18:41,19:17,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923f215c9,进港卸机,0,18:41,19:50,2160,18:41,19:17,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16925521fef,进港卸机,0,18:52,19:22,1800,18:52,19:22,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16925531ff0,进港卸机,0,18:52,19:22,1800,18:52,19:22,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16925531ff1,进港卸机,0,18:52,19:22,1800,18:52,19:22,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16925531ff4,进港押运,0,19:22,19:47,1500,19:22,19:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa595ee0d6c32,进港卸机,0,20:45,21:40,2160,20:45,21:21,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa595ee0d6c33,进港卸机,0,20:45,21:40,2160,20:45,21:21,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa595ee0d6c34,进港卸机,0,20:45,21:40,2160,20:45,21:21,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019a9c52e85e1f86,进港卸机,0,22:58,00:00,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019a9c52e85e1f87,进港卸机,0,22:58,00:00,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019a9c52e85e1f88,进港卸机,0,22:58,00:00,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019a9c52e65411eb,进港卸机,0,23:59,24:29,1800,23:59,24:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019a9c52e65511ec,进港卸机,0,23:59,24:29,1800,23:59,24:29,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019a9c52e65511ed,进港卸机,0,23:59,24:29,1800,23:59,24:29,3,3,是,否,8a69c2b08ccfe40a018cf31fc80007a9;8a69d1308b362afd018b5b907db10028;8a69d1308b362afd018b5b907dc2004d
8a69df6f9a4879a7019a9c53c0c433ce,进港押运,0,00:29,00:49,1200,00:29,00:49,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69c2fb9a4879b0019aa36cdfea78e0,出港装机,1,07:10,08:05,1800,07:10,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69c2fb9a4879b0019aa36cdfea78e1,出港装机,1,07:10,08:05,1800,07:10,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69c2fb9a4879b0019aa36cdfea78e2,出港装机,1,07:10,08:05,1800,07:10,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa0b2d6f05043,出港押运,1,23:35,00:00,900,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa0b2d6f15046,出港装机,1,23:05,00:00,1800,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa0b2d6f15047,出港装机,1,23:05,00:00,1800,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa0b2d6f15048,出港装机,1,23:05,00:00,1800,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa0b2e65d5096,出港押运,1,00:20,00:45,900,00:20,00:35,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa0b2f68250b8,出港押运,1,01:10,01:35,900,01:10,01:25,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa0b2f68250bb,出港装机,1,00:40,01:35,1800,00:40,01:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa0b2f68250bc,出港装机,1,00:40,01:35,1800,00:40,01:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa0b2f68250bd,出港装机,1,00:40,01:35,1800,00:40,01:10,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16921680439,出港押运,1,07:30,07:55,900,07:30,07:45,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa16923000ee2,出港装机,1,06:20,07:15,1800,06:20,06:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923000ee3,出港装机,1,06:20,07:15,1800,06:20,06:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923000ee4,出港装机,1,06:20,07:15,1800,06:20,06:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa1692360119f,出港装机,1,08:05,09:00,2400,08:05,08:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169236011a0,出港装机,1,08:05,09:00,2400,08:05,08:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169236011a1,出港装机,1,08:05,09:00,2400,08:05,08:45,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923761242,出港押运,1,07:20,07:45,900,07:20,07:35,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923771244,出港装机,1,06:50,07:45,1800,06:50,07:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923771245,出港装机,1,06:50,07:45,1800,06:50,07:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923771246,出港装机,1,06:50,07:45,1800,06:50,07:20,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169238e12f1,出港押运,1,07:40,08:05,900,07:40,07:55,3,3,是,否,8a69d1308b362afd018b5b907dce007a;8a69d1308b362afd018b5b907dbd003a;8a69d1308b362afd018b5b907db3002b
8a69df6f9a4879a7019aa169238f12f3,出港装机,1,07:10,08:05,1800,07:10,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169238f12f4,出港装机,1,07:10,08:05,1800,07:10,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169238f12f5,出港装机,1,07:10,08:05,1800,07:10,07:40,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923a613a2,出港装机,1,06:00,06:55,1800,06:00,06:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923a713a3,出港装机,1,06:00,06:55,1800,06:00,06:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923a713a4,出港装机,1,06:00,06:55,1800,06:00,06:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923a713a5,出港装机,1,06:00,06:55,1800,06:00,06:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923a713a6,出港装机,1,06:00,06:55,1800,06:00,06:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923a713a7,出港装机,1,06:00,06:55,1800,06:00,06:30,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
